Authors,Author full names,Author(s) ID,Year,Cited by,DOI,Link,stage1_status,stage1_matched_kws,stage2_status,stage2_matched_kws,final_status
Zhao Y.; Li M.; Yu J.; Jiang Q.; Li Y.,"Zhao, Yingqing (59130339800); Li, Min (57849442100); Yu, Jiahao (60408965600); Jiang, Qi (60408814000); Li, Ying (57212466657)",59130339800; 57849442100; 60408965600; 60408814000; 57212466657,2026,0,10.1016/j.matlet.2026.140321,https://www.scopus.com/pages/publications/105030654264?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Kadaifciler D.; Unsal T.; Arslan D.; Ilhan-Sungur E.; Cansever N.,"Kadaifciler, Duygu (55911263800); Unsal, Tuba (56178265500); Arslan, Duygu (57213257195); Ilhan-Sungur, Esra (59662825300); Cansever, Nurhan (6507346909)",55911263800; 56178265500; 57213257195; 59662825300; 6507346909,2017,1,,https://www.scopus.com/pages/publications/85052319732?origin=resultslist,skipped,,not_processed_stage2,,dropped — skipped
Eliyan F.F.; Alfantazi A.,"Eliyan, Faysal Fayez (54986289400); Alfantazi, Akram (7003739667)",54986289400; 7003739667,2013,5,10.1007/s11663-013-9912-y,https://www.scopus.com/pages/publications/84890570579?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Dong Y.; Zhou Y.; Feng X.; Wang Z.; Wang H.,"Dong, Yuehua (57225874495); Zhou, Yongxin (57210176325); Feng, Xingyu (57196224284); Wang, Zhigang (55868136200); Wang, Hang (57220926354)",57225874495; 57210176325; 57196224284; 55868136200; 57220926354,2019,1,10.1080/09500839.2019.1640402,https://www.scopus.com/pages/publications/85069773326?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Mudda S.; A R.A.; A M.,"Mudda, Sasidhar (59501052800); A, Raja Annamalai (49962139900); A, Muthuchamy (58769074700)",59501052800; 49962139900; 58769074700,2026,0,10.1016/j.matchemphys.2026.132588,https://www.scopus.com/pages/publications/105037713424?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Qiao D.C.; Green B.; Morrison M.; Liaw P.K.,"Qiao, D.C. (11141876100); Green, B. (17342081900); Morrison, M. (7201675264); Liaw, P.K. (34668072500)",11141876100; 17342081900; 7201675264; 34668072500,2008,5,,https://www.scopus.com/pages/publications/56449098842?origin=resultslist,skipped,,not_processed_stage2,,dropped — skipped
Bian Y.-F.; Zhai W.-J.; Cheng Y.-Y.; Zhu B.-Q.,"Bian, Yan-Fei (55850714300); Zhai, Wen-Jie (7102239131); Cheng, Yuan-Yuan (56183378300); Zhu, Bao-Quan (55460911800)",55850714300; 7102239131; 56183378300; 55460911800,2020,2,10.1007/s12598-014-0286-3,https://www.scopus.com/pages/publications/105030515031?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Downey S.B.; Devereux O.F.,"Downey, Sandra B. (7005076866); Devereux, Owen F. (7004027707)",7005076866; 7004027707,1992,2,10.1149/1.2069044,https://www.scopus.com/pages/publications/0026947158?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Brögelmann T.; Bobzin K.; Grundmeier G.; De Los Arcos T.; Kruppe N.C.; Schwiderek S.; Carlet M.,"Brögelmann, T. (55814387700); Bobzin, K. (7003887036); Grundmeier, G. (6701708213); De Los Arcos, T. (57200911263); Kruppe, N.C. (56817010200); Schwiderek, S. (57215205328); Carlet, M. (57208471012)",55814387700; 7003887036; 6701708213; 57200911263; 56817010200; 57215205328; 57208471012,2022,2,10.1088/1361-6463/ac2e31,https://www.scopus.com/pages/publications/85118738685?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Yang Y.; Sun Y.; Zhou J.; Su L.; Jia M.; Huang F.; Fang X.; Liu J.,"Yang, Y. (38362682000); Sun, Y. (57881459300); Zhou, J. (59259090100); Su, L. (58514064500); Jia, M. (58513840900); Huang, F. (59446275900); Fang, X. (56543913900); Liu, J. (57190346938)",38362682000; 57881459300; 59259090100; 58514064500; 58513840900; 59446275900; 56543913900; 57190346938,2024,1,10.1002/mawe.202300398,https://www.scopus.com/pages/publications/85210523306?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Zhang H.F.; Zhang S.; Wu C.L.; Zhang C.H.; Bai X.L.; Sun X.Y.; Chen J.,"Zhang, H.F. (57201006704); Zhang, S. (7409373455); Wu, C.L. (56115721800); Zhang, C.H. (55596034500); Bai, X.L. (57999862100); Sun, X.Y. (58111075400); Chen, J. (57193689478)",57201006704; 7409373455; 56115721800; 55596034500; 57999862100; 58111075400; 57193689478,2023,3,10.1007/s11666-023-01616-z,https://www.scopus.com/pages/publications/85162648025?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Jang H.; Bui H.T.; Han J.; Sung M.M.; Kutwade V.V.; Gattu K.P.; Sharma M.C.; Han S.-H.; Sharma R.,"Jang, Hyungil (57220182901); Bui, Hoa Thi (57188989547); Han, Joonghee (57220182977); Sung, MyungMo (7202291240); Kutwade, Vishnu V. (57210290855); Gattu, Ketan P. (55620370500); Sharma, Mahesh C. (57214452370); Han, Sung-Hwan (21735715500); Sharma, Ramphal (55685429700)",57220182901; 57188989547; 57220182977; 7202291240; 57210290855; 55620370500; 57214452370; 21735715500; 55685429700,2023,5,10.1007/s10008-023-05648-x,https://www.scopus.com/pages/publications/85168585187?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Yousefi S.M.J.; Khayati G.R.; Shojaei Z.; Javadpour S.,"Yousefi, Seyed Mohammad Javad (58257635900); Khayati, Gholam Reza (25028052500); Shojaei, Zahra (56635554600); Javadpour, Sirus (15047916100)",58257635900; 25028052500; 56635554600; 15047916100,2023,2,10.1007/s11664-023-10678-2,https://www.scopus.com/pages/publications/85169161600?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Barraza-Fierro J.I.; Serna-Barquera S.A.; Campillo-Illanes B.F.; Castaneda H.,"Barraza-Fierro, Jesus Israel (55143966700); Serna-Barquera, Sergio Alonso (14063980200); Campillo-Illanes, Bernardo Fabian (57189275689); Castaneda, Homero (7003734878)",55143966700; 14063980200; 57189275689; 7003734878,2017,3,10.1007/s11661-017-3973-5,https://www.scopus.com/pages/publications/85011649703?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Wei K.; Zhang S.; He Y.; Li H.; Zhou H.; Li Z.; Xu S.; Chen Q.; Cheng X.,"Wei, Kaijun (58551108200); Zhang, Shihong (55713618000); He, Yi (55376059100); Li, Hongjie (57201254386); Zhou, Huilian (57850326900); Li, Zhiyuan (57191704509); Xu, Shijun (58028124500); Chen, Quangang (58551108100); Cheng, Xingtao (58882004900)",58551108200; 55713618000; 55376059100; 57201254386; 57850326900; 57191704509; 58028124500; 58551108100; 58882004900,2025,3,10.1007/s10008-024-06064-5,https://www.scopus.com/pages/publications/85204215825?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Montero C.; Ramírez C.G.; Muñoz L.; Sancy M.; Azócar M.; Flores M.; Artigas A.; Zagal J.H.; Zhou X.; Monsalve A.; Páez M.,"Montero, Cecilia (57384700800); Ramírez, Cristián Gino (57197191808); Muñoz, Lisa (36961404000); Sancy, Mamié (23973316100); Azócar, Manuel (6507750478); Flores, Marcos (57219908946); Artigas, Alfredo (7004529042); Zagal, José H. (7006164899); Zhou, Xiaorong (55428740500); Monsalve, Alberto (36904844900); Páez, Maritza (7006658774)",57384700800; 57197191808; 36961404000; 23973316100; 6507750478; 57219908946; 7004529042; 7006164899; 55428740500; 36904844900; 7006658774,2023,5,10.3390/ma16062327,https://www.scopus.com/pages/publications/85152036428?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Tian S.; Liu Z.; Fu R.; Dong C.; Wang X.,"Tian, Shuai (57661541900); Liu, Zhenbao (26662405300); Fu, Renli (16042061300); Dong, Chaofang (35090059500); Wang, Xiaohui (56959662000)",57661541900; 26662405300; 16042061300; 35090059500; 56959662000,2022,4,10.3390/ma15020497,https://www.scopus.com/pages/publications/85122745945?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Solehudin A.; Berman E.T.; Nurdin I.,"Solehudin, Agus (56241078800); Berman, Ega Taqwali (57190941364); Nurdin, Isdiriayani (56622993300)",56241078800; 57190941364; 56622993300,2015,4,10.1063/1.4930729,https://www.scopus.com/pages/publications/84984582388?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Chen R.; Li Z.; Cao Y.; Gao B.; Zhang Q.; Li X.,"Chen, Runnong (7406312380); Li, Zhaodong (35102751100); Cao, Yanguang (57143084500); Gao, Bo (57190679678); Zhang, Qifu (13612631500); Li, Xiaogang (52063654000)",7406312380; 35102751100; 57143084500; 57190679678; 13612631500; 52063654000,2024,3,10.1016/j.matchemphys.2024.129459,https://www.scopus.com/pages/publications/85193028410?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Iglesias M.S.; Suárez León M.V.; Pineda Hernandez D.A.; Arango Arango P.J.; Jiménez García F.N.; Restrepo Parra E.,"Iglesias, Manuela Salazar (59488676000); Suárez León, Maria Valentina (59477311200); Pineda Hernandez, Daniel Alejandro (57223280410); Arango Arango, Pedro José (6603939699); Jiménez García, Francy Nelly (23670354600); Restrepo Parra, Elisabeth (23986169100)",59488676000; 59477311200; 57223280410; 6603939699; 23670354600; 23986169100,2024,1,10.3390/coatings14121582,https://www.scopus.com/pages/publications/85213263508?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Raza S.A.; Khan M.I.; Karim M.R.A.; Ali R.; Naseer M.U.; Abbas S.Z.; Ahmad M.,"Raza, S. Abbas (57221382061); Khan, M. Imran (57471005000); Karim, M. Ramzan Abdul (57007968600); Ali, Rashid (7201812575); Naseer, M. Umair (58255352700); Abbas, S. Zameer (57216238901); Ahmad, Mairaj (57671736900)",57221382061; 57471005000; 57007968600; 7201812575; 58255352700; 57216238901; 57671736900,2021,3,10.1115/1.4051308,https://www.scopus.com/pages/publications/85127046782?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Zhang L.; Lv M.; Zhang H.; Zhang X.; Zhao M.; Zhang M.,"Zhang, Lin (57200167984); Lv, Mingyue (59562052400); Zhang, Haoqian (60212222700); Zhang, Xuan (60172512000); Zhao, Mingyue (60212307100); Zhang, Min (56637369500)",57200167984; 59562052400; 60212222700; 60172512000; 60212307100; 56637369500,2025,1,10.3390/coatings15111276,https://www.scopus.com/pages/publications/105023133030?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Mohd Nasir N.A.; Wan Mohamad Kamaruzzaman W.M.I.; Lee O.J.; Mohd Ghazali M.S.,"Mohd Nasir, Nursabrina Amirah (59742280500); Wan Mohamad Kamaruzzaman, Wan Mohamad Ikhmal (59742280600); Lee, Oon Jew (57200899420); Mohd Ghazali, Mohd Sabri (57195984385)",59742280500; 59742280600; 57200899420; 57195984385,2025,1,10.1080/01694243.2025.2489503,https://www.scopus.com/pages/publications/105002960359?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Wang A.; Sun W.; Lu M.; Peng X.; Wang H.; Ji Y.,"Wang, An (59306690800); Sun, Weixiang (58266172000); Lu, Miao (59306593500); Peng, Xi (57193811797); Wang, Hui (57192839218); Ji, Yao (59307191800)",59306690800; 58266172000; 59306593500; 57193811797; 57192839218; 59307191800,2024,3,10.3390/coatings14080961,https://www.scopus.com/pages/publications/85202649778?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Siddiqui Z.A.; Wakeel A.; Nasir M.A.; Zubair M.; Ammar M.,"Siddiqui, Zeeshan Ahmed (59186981000); Wakeel, Aneela (56613239000); Nasir, Muhammad Ali (57212581013); Zubair, Muhammad (36774915500); Ammar, Muhammad (59536657000)",59186981000; 56613239000; 57212581013; 36774915500; 59536657000,2024,3,10.1016/j.ijft.2024.100729,https://www.scopus.com/pages/publications/85196854232?origin=resultslist,passed_stage1,"plot, nyquist",dropped_stage2,,dropped — no OCR keywords (stage 2)
Zhang Y.; Zheng X.; Zhang Y.; Lu S.; Zhang J.; Li M.,"Zhang, Yuling (57003812400); Zheng, Xinya (59740252400); Zhang, Yulin (59740108100); Lu, Shaolei (57918982900); Zhang, Jinghong (57095136900); Li, Ming (57194346677)",57003812400; 59740252400; 59740108100; 57918982900; 57095136900; 57194346677,2025,1,10.1021/acs.langmuir.5c01079,https://www.scopus.com/pages/publications/105003884272?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Ammar I.A.; Darwish S.; Khalil M.W.; Galal A.,"Ammar, I.A. (7003692167); Darwish, S. (7004638998); Khalil, M.W. (7201756345); Galal, A. (7005987954)",7003692167; 7004638998; 7201756345; 7005987954,1985,1,10.1002/mawe.19850160603,https://www.scopus.com/pages/publications/84981407210?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Prajitno D.H.; Umar E.; Syarif D.G.,"Prajitno, Djoko Hadi (6507211795); Umar, Efrizon (54797368100); Syarif, Dani Gustaman (59157745200)",6507211795; 54797368100; 59157745200,2017,4,10.1088/1742-6596/799/1/012007,https://www.scopus.com/pages/publications/85018629378?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Sharkawy S.W.; Xia Z.; Szklarska-Smialowsk Z.,"Sharkawy, S.W. (6602540744); Xia, Z. (7402151659); Szklarska-Smialowsk, Z. (24322959000)",6602540744; 7402151659; 24322959000,1992,1,10.1016/0022-3115(92)90421-G,https://www.scopus.com/pages/publications/0026892347?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Lee M.-H.; Kim J.-D.; Bae I.-Y.,"Lee, Myeong-Hoon (55889979600); Kim, Jong-Do (26632016300); Bae, Il-Yong (7004882613)",55889979600; 26632016300; 7004882613,2008,1,10.4028/www.scientific.net/msf.580-582.499,https://www.scopus.com/pages/publications/55849127806?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Alagheband A.; Hasanzadeh E.,"Alagheband, A. (6506488827); Hasanzadeh, E. (58964327300)",6506488827; 58964327300,2025,1,10.1149/1945-7111/ade0f0,https://www.scopus.com/pages/publications/105008941109?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Zhang Y.; Jiao L.; Hao Y.; Yuan H.; Wang Y.; Li Y.; Pei J.; Ren J.,"Zhang, Yanhui (56483332800); Jiao, Lifang (8290761900); Hao, Yanzhong (7201593925); Yuan, Huatang (7402446800); Wang, Yijing (9333491100); Li, Yingpin (36773282600); Pei, Juan (9245450500); Ren, Jujie (7403083702)",56483332800; 8290761900; 7201593925; 7402446800; 9333491100; 36773282600; 9245450500; 7403083702,2010,2,10.1016/j.ijhydene.2010.05.037,https://www.scopus.com/pages/publications/77955514346?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Quej Ake L.M.; Chacha Coto J.; Vázquez Segovia B.E.; Zavala Ku A.J.; Delgado Quej J.A.,"Quej Ake, L.M. (56013585000); Chacha Coto, J. (58084923900); Vázquez Segovia, B.E. (58085500400); Zavala Ku, A.J. (58085212500); Delgado Quej, J.A. (58085500500)",56013585000; 58084923900; 58085500400; 58085212500; 58085500500,2022,1,10.3103/S1068375522060023,https://www.scopus.com/pages/publications/85147162193?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Wang T.; Zhou W.; Li S.; Le K.; Zhang X.; Wang J.; Xie S.; Wan Y.; Xi W.,"Wang, Tiebiao (58652464800); Zhou, Wuchao (57204583508); Li, Shuang (60557794100); Le, Ketong (59415803800); Zhang, Xuee (58923549300); Wang, Jie (60550176400); Xie, Sixiang (60150229900); Wan, Yujia (60557403000); Xi, Weihong (56514790400)",58652464800; 57204583508; 60557794100; 59415803800; 58923549300; 60550176400; 60150229900; 60557403000; 56514790400,2026,0,10.1016/j.colsurfb.2026.115650,https://www.scopus.com/pages/publications/105034744577?origin=resultslist,passed_stage1,"curve, nyquist",passed_stage2,current,relevant
Necib S.; Bataillon C.; Daumas S.; Schlegel M.L.; Crusset D.,"Necib, Sophia (55916349100); Bataillon, Christian (23099208200); Daumas, Sylvie (6602445620); Schlegel, Michel L. (7005845512); Crusset, Didier (6507058243)",55916349100; 23099208200; 6602445620; 7005845512; 6507058243,2016,2,10.1557/adv.2017.207,https://www.scopus.com/pages/publications/85041351670?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Dizisaz M.; Azadi M.; Hafazeh A.; Azadi M.; Agharebparast M.S.,"Dizisaz, Mobin (58920195500); Azadi, Mahboobeh (57202899570); Hafazeh, Amirhossein (59046477600); Azadi, Mohammad (35077100300); Agharebparast, Mohammad Sadegh (59763469700)",58920195500; 57202899570; 59046477600; 35077100300; 59763469700,2025,3,10.1016/j.diamond.2025.112404,https://www.scopus.com/pages/publications/105003992829?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Ambai H.; Nishizuka Y.; Sano Y.; Uchida N.; Iijima S.; Shiwaku H.; Yaita T.,"Ambai, Hiromu (57194593015); Nishizuka, Yusuke (57198347596); Sano, Yuichi (7402344810); Uchida, Naoki (35412954400); Iijima, Shizuka (57194599906); Shiwaku, Hideaki (6603919245); Yaita, Tsuyoshi (6603767618)",57194593015; 57198347596; 7402344810; 35412954400; 57194599906; 6603919245; 6603767618,2019,2,10.1080/00223131.2018.1552212,https://www.scopus.com/pages/publications/85057594579?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Cusanno A.; Rizzuti A.; De Bonis A.; Pupillo D.; Curcio M.; Sorgente D.; Santamaria M.; Mastrorilli P.; Palumbo G.,"Cusanno, A. (57208103788); Rizzuti, A. (7005300448); De Bonis, A. (55921743400); Pupillo, D. (57223003361); Curcio, M. (56401680600); Sorgente, D. (23390940100); Santamaria, M. (9042743600); Mastrorilli, P. (59718183900); Palumbo, G. (57209776502)",57208103788; 7005300448; 55921743400; 57223003361; 56401680600; 23390940100; 9042743600; 59718183900; 57209776502,2026,2,10.1007/s11663-025-03849-5,https://www.scopus.com/pages/publications/105021436851?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Mas Ayu H.; Daud R.; Shah A.; Hazwan H.M.; Tomadi S.H.; Salwani M.S.,"Mas Ayu, H. (55982167300); Daud, Rosdi (55657036600); Shah, A. (57213981666); Hazwan, H.M. (57201586717); Tomadi, S.H. (36807030900); Salwani, M.S. (57192873517)",55982167300; 55657036600; 57213981666; 57201586717; 36807030900; 57192873517,2018,4,10.4028/www.scientific.net/MSF.916.170,https://www.scopus.com/pages/publications/85045301320?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Murray J.N.; Moran P.J.,"Murray, John N. (35444437500); Moran, Patrick J. (57203050354)",35444437500; 57203050354,1988,1,10.1149/1.2095976,https://www.scopus.com/pages/publications/0024032120?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Mondal K.; Lalvani S.B.,"Mondal, Kanchan (7004865984); Lalvani, Shashi B. (7005102873)",7004865984; 7005102873,2006,2,10.1149/1.2186760,https://www.scopus.com/pages/publications/33646393244?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Zhang S.; Li G.; Wan S.; Liao B.; Guo X.,"Zhang, Siying (55667873800); Li, Guanjin (59116957700); Wan, Shan (57197801484); Liao, Bokai (57191865472); Guo, Xingpeng (8904299700)",55667873800; 59116957700; 57197801484; 57191865472; 8904299700,2025,1,10.1016/j.surfcoat.2025.132729,https://www.scopus.com/pages/publications/105016853706?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Mohan Kumar G.; Srivastava C.,"Mohan Kumar, G. (58124947800); Srivastava, Chandan (7006787036)",58124947800; 7006787036,2023,5,10.1007/s11661-023-07011-1,https://www.scopus.com/pages/publications/85149228140?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Tang Y.; Shen X.; Liu Z.; Li Y.,"Tang, Yanbing (36991183600); Shen, Xinwang (57219193718); Liu, Zhihong (55714583500); Li, Ying (35225071300)",36991183600; 57219193718; 55714583500; 35225071300,2020,1,10.1155/2020/6280725,https://www.scopus.com/pages/publications/85091653192?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Abildina A.K.; Argimbayeva A.M.; Kurbatov A.; Bakhytzhan Y.; Rakhymbay G.; Michael W.; Bottke P.,"Abildina, Ainaz K. (59742411700); Argimbayeva, Akmaral M. (56436828200); Kurbatov, Andrey (15519800600); Bakhytzhan, Yeldana (57221333561); Rakhymbay, Gulmira (56436642400); Michael, Wark (7004582459); Bottke, Patrick (53979263500)",59742411700; 56436828200; 15519800600; 57221333561; 56436642400; 7004582459; 53979263500,2020,4,10.3390/app10041406,https://www.scopus.com/pages/publications/85080863606?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Thaha Y.N.; Kartika I.; Gede Putrayasa Astawa I.N.; Lestari F.P.; Eryani A.; Rokhmanto F.; Utomo M.S.,"Thaha, Yudi Nugraha (56070215700); Kartika, Ika (57218158170); Gede Putrayasa Astawa, I. Nyoman (57226835005); Lestari, Franciska Pramuji (57193693234); Eryani, Aprilia (57226841098); Rokhmanto, Fendy (57202305419); Utomo, Muhammad Satrio (56180933900)",56070215700; 57218158170; 57226835005; 57193693234; 57226841098; 57202305419; 56180933900,2021,3,10.1016/j.matchemphys.2021.125112,https://www.scopus.com/pages/publications/85112858177?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
García-Ochoa E.M.; Suárez-Corrales X.I.; Maldonado-Rivas P.J.; Talavera-Pech W.A.; Corvo F.,"García-Ochoa, Esteban M. (6602283775); Suárez-Corrales, Xenia I. (58554754000); Maldonado-Rivas, Pablo J. (37032744900); Talavera-Pech, William A. (57190512724); Corvo, Francisco (6602193679)",6602283775; 58554754000; 37032744900; 57190512724; 6602193679,2023,1,10.3390/coatings13081327,https://www.scopus.com/pages/publications/85169090616?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Rha C.Y.; Kim W.S.; Kim J.W.; Park H.H.,"Rha, Chong Yoon (7003661798); Kim, Woo Sik (55828032600); Kim, Ji Wan (55936236400); Park, Hyung Ho (14066574800)",7003661798; 55828032600; 55936236400; 14066574800,2001,5,10.1016/S0169-4332(00)00711-X,https://www.scopus.com/pages/publications/18344398900?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Tsygankova L.E.; Esina M.N.; Vigdorovich V.I.; Shel N.V.,"Tsygankova, L.E. (7004821750); Esina, M.N. (55911136000); Vigdorovich, V.I. (7005006657); Shel, N.V. (36132081400)",7004821750; 55911136000; 7005006657; 36132081400,2013,1,,https://www.scopus.com/pages/publications/84898753007?origin=resultslist,skipped,,not_processed_stage2,,dropped — skipped
Chen S.; Tang F.; He T.; Zhang H.; Deng S.; Li Y.; Wu X.; Zhang Q.; Xiang Y.; Yan W.; Long Y.,"Chen, Shang (26643399200); Tang, Fang (57451237800); He, Ting (59849148500); Zhang, Huanhuan (59879219200); Deng, Shanshan (57214079204); Li, Yukang (57214101263); Wu, Xianwen (54955677700); Zhang, Qiaobao (39262979000); Xiang, Yanhong (43161566600); Yan, Wenbin (7402221378); Long, Yi (25825186300)",26643399200; 57451237800; 59849148500; 59879219200; 57214079204; 57214101263; 54955677700; 39262979000; 43161566600; 7402221378; 25825186300,2019,4,10.1155/2019/3792942,https://www.scopus.com/pages/publications/85078213278?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Zhang X.; Chen C.; Li G.; Liu H.; Wang W.; Li H.; Weng F.; Yu H.; Chen C.,"Zhang, Xueying (57221514820); Chen, Chuang (59746097400); Li, Guangshen (58701233400); Liu, Hao (58740985500); Wang, Wenrui (60610484700); Li, Huancai (55581695400); Weng, Fei (55618682700); Yu, Huijun (55196234300); Chen, Chuanzhong (8947289900)",57221514820; 59746097400; 58701233400; 58740985500; 60610484700; 55581695400; 55618682700; 55196234300; 8947289900,2026,0,10.1016/j.colsurfa.2026.140672,https://www.scopus.com/pages/publications/105037458454?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
González-Parra R.; Covelo A.; Hernández M.,"González-Parra, R. (57217177391); Covelo, A. (22984903800); Hernández, M. (7401972384)",57217177391; 22984903800; 7401972384,2022,5,10.1016/j.matlet.2021.131414,https://www.scopus.com/pages/publications/85120520956?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Istanbullu O.B.; Akdogan G.,"Istanbullu, O. Burak (57188932865); Akdogan, Gulsen (57225349162)",57188932865; 57225349162,2023,3,10.1007/s13246-022-01212-5,https://www.scopus.com/pages/publications/85145399646?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Magnan M.; Zanna S.; Seyeux A.; Wiame F.; Światowska J.,"Magnan, Maxime (59164050100); Zanna, Sandrine (6506241700); Seyeux, Antoine (23101757100); Wiame, Frédéric (6603130032); Światowska, Jolanta (26538992300)",59164050100; 6506241700; 23101757100; 6603130032; 26538992300,2025,2,10.1016/j.apsusc.2025.163922,https://www.scopus.com/pages/publications/105009922197?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Aouzal Z.; Bouabdallaoui M.; El Guerraf A.; Ben Jadi S.; Bazzaoui M.; Wang R.; Bazzaoui E.A.,"Aouzal, Z. (57190946528); Bouabdallaoui, M. (57190946198); El Guerraf, A. (57208755641); Ben Jadi, S. (57194795557); Bazzaoui, M. (6603635972); Wang, R. (55630330600); Bazzaoui, E.A. (13605577000)",57190946528; 57190946198; 57208755641; 57194795557; 6603635972; 55630330600; 13605577000,2023,3,10.1007/s11998-022-00724-9,https://www.scopus.com/pages/publications/85146020357?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Tang J.; Zhang Y.; Hu X.; Zi F.; Yang Z.,"Tang, Jiahua (58883109300); Zhang, Yan (57091137200); Hu, Xianzhi (56099912400); Zi, Futing (36712915800); Yang, Zhiting (58883093800)",58883109300; 57091137200; 56099912400; 36712915800; 58883093800,2024,3,10.1149/1945-7111/ad6509,https://www.scopus.com/pages/publications/85200203141?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Wang Y.; Wang Z.; Li Z.; Huang X.; Yang Y.; Yu J.; Pei X.; Liu D.,"Wang, Yicun (59564505200); Wang, Zhipeng (57193362482); Li, Zenghui (59936480200); Huang, Xuanning (57206722050); Yang, Yang (59564713400); Yu, Jin (57958970500); Pei, Xiaodong (59564300600); Liu, Dongming (55730465700)",59564505200; 57193362482; 59936480200; 57206722050; 59564713400; 57958970500; 59564300600; 55730465700,2025,1,10.1007/s11581-025-06441-8,https://www.scopus.com/pages/publications/105007633609?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Rodrigues L.C.M.; Koga G.Y.; Coury F.G.; Bolfarini C.; Kiminami C.S.; Cardozo E.P.; d'Oliveira A.S.C.M.; Botta W.J.,"Rodrigues, L.C.M. (57729984500); Koga, G.Y. (56228614100); Coury, F.G. (56396965200); Bolfarini, C. (7003313441); Kiminami, C.S. (7006342287); Cardozo, E.P. (57202640260); d'Oliveira, A.S.C.M. (7006271427); Botta, W.J. (7003678450)",57729984500; 56228614100; 56396965200; 7003313441; 7006342287; 57202640260; 7006271427; 7003678450,2025,4,10.1016/j.surfcoat.2024.131693,https://www.scopus.com/pages/publications/85212961801?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Li Z.; Wang S.; Chen Y.; Fu G.; Jiang L.,"Li, Zishen (57211167426); Wang, Shengpu (58963504200); Chen, Yuxin (58963611200); Fu, Gaofeng (10045273100); Jiang, Lan (55628529285)",57211167426; 58963504200; 58963611200; 10045273100; 55628529285,2024,2,10.3390/ma17061280,https://www.scopus.com/pages/publications/85189082159?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
